,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bylevel,param_colsample_bynode,param_colsample_bytree,param_eval_metric,param_grow_policy,param_lambda,param_learning_rate,param_max_delta_step,param_max_depth,param_max_leaves,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,rank_train_score
39,0.14046685695648192,0.024380257443966963,0.00554506778717041,0.0020807587937583757,1.084600873089474,0.7186762023905924,0.0,0.8111844939165802,logloss,depthwise,100.0,0.3333428127558633,14,9,1,12,100,0.9407540073747993,"OrderedDict([('alpha', 1.084600873089474), ('colsample_bylevel', 0.7186762023905924), ('colsample_bynode', 0.0), ('colsample_bytree', 0.8111844939165802), ('eval_metric', 'logloss'), ('grow_policy', 'depthwise'), ('lambda', 100.0), ('learning_rate', 0.3333428127558633), ('max_delta_step', 14), ('max_depth', 9), ('max_leaves', 1), ('min_child_weight', 12), ('n_estimators', 100), ('subsample', 0.9407540073747993)])",-2.9230761895340135e-05,-2.1210847675688433e-05,-1.856170712347801e-05,-0.0001272085251939962,-0.00011739704763503336,-2.7798491125747476e-05,-9.32777667310846e-05,-4.6905396973030876e-05,-1.4960839933334794e-05,-1.4741603641786096e-05,-5.112929879285199e-05,4.193525240922544e-05,14,-0.00013012146518293446,-0.00012211908763674287,-0.00011468947988741973,-0.00010812651840658135,-0.00010942950518799202,-0.00010986947509952655,-0.00010520287191987227,-0.00010447345200061656,-0.00010156740360885417,-9.735637660386576e-05,-0.00011029556355344058,9.280305971116015e-06,49
40,0.19085409641265869,0.042239529591826794,0.02554941177368164,0.017527399632184103,0.019069395965637666,0.46017368446026485,0.8806025964453891,0.5415857936378164,logloss,depthwise,0.5788325097694568,0.7953879205581962,7,14,1,18,100,0.9644532396706152,"OrderedDict([('alpha', 0.019069395965637666), ('colsample_bylevel', 0.46017368446026485), ('colsample_bynode', 0.8806025964453891), ('colsample_bytree', 0.5415857936378164), ('eval_metric', 'logloss'), ('grow_policy', 'depthwise'), ('lambda', 0.5788325097694568), ('learning_rate', 0.7953879205581962), ('max_delta_step', 7), ('max_depth', 14), ('max_leaves', 1), ('min_child_weight', 18), ('n_estimators', 100), ('subsample', 0.9644532396706152)])",-2.9106780144057918e-05,-2.0655688504413565e-05,-1.8556876290620148e-05,-0.00012943244860895442,-0.00011712402449305525,-2.7506619978362438e-05,-9.186306568580555e-05,-4.748018820491062e-05,-1.4466936852088217e-05,-1.472572977549576e-05,-5.109183585377639e-05,4.2262516919823924e-05,11,-0.00012946333044166092,-0.00012157233841481534,-0.00011421606123636006,-0.00010771442430670699,-0.00010906930879314558,-0.0001095505104561329,-0.00010492049712845714,-0.000104222783550754,-0.00010134195334767292,-9.71498318512818e-05,-0.00010992210395269877,9.143374642358096e-06,43
41,0.11107351779937744,0.047249763191229505,0.00718541145324707,0.008541241814754168,2.177378737699646,0.6676083785797486,1.0,0.7066775144573603,logloss,lossguide,0.011568639783117141,0.48089525236810227,5,18,3,20,57,0.9,"OrderedDict([('alpha', 2.177378737699646), ('colsample_bylevel', 0.6676083785797486), ('colsample_bynode', 1.0), ('colsample_bytree', 0.7066775144573603), ('eval_metric', 'logloss'), ('grow_policy', 'lossguide'), ('lambda', 0.011568639783117141), ('learning_rate', 0.48089525236810227), ('max_delta_step', 5), ('max_depth', 18), ('max_leaves', 3), ('min_child_weight', 20), ('n_estimators', 57), ('subsample', 0.9)])",-3.090783608949353e-05,-2.251411182061229e-05,-1.916669687452357e-05,-0.00012825803956246584,-0.00011752878624293169,-2.8411591877651995e-05,-9.421919103596356e-05,-4.654808350425198e-05,-1.556362835181314e-05,-1.4986176079461804e-05,-5.1810414143916935e-05,4.191360470510532e-05,30,-0.0001295441035491487,-0.00012202489461118463,-0.00011383797986222383,-0.00010784455311394675,-0.00010904641277783818,-0.00010938002914780461,-0.00010464827618584537,-0.00010392091883812976,-0.0001010013959512865,-9.672650498009678e-05,-0.00010979750690175052,9.325162159315762e-06,35
42,0.11370768547058105,0.011805515974945557,0.010634493827819825,0.003199541948839873,0.020123530422733595,1.0,0.9733646938087509,0.44620842786444975,logloss,depthwise,16.737420199872425,0.43514942179830673,8,16,2,19,13,0.9657653888851218,"OrderedDict([('alpha', 0.020123530422733595), ('colsample_bylevel', 1.0), ('colsample_bynode', 0.9733646938087509), ('colsample_bytree', 0.44620842786444975), ('eval_metric', 'logloss'), ('grow_policy', 'depthwise'), ('lambda', 16.737420199872425), ('learning_rate', 0.43514942179830673), ('max_delta_step', 8), ('max_depth', 16), ('max_leaves', 2), ('min_child_weight', 19), ('n_estimators', 13), ('subsample', 0.9657653888851218)])",-2.9194630691027875e-05,-2.0969829171591158e-05,-1.8299389411030015e-05,-0.00012959716293998625,-0.00011605714037667138,-2.7259399296152855e-05,-9.288034023778141e-05,-4.68165505376461e-05,-1.5126214964910132e-05,-1.4809414917588968e-05,-5.110100725443861e-05,4.21760902717318e-05,13,-0.0001251513606149423,-0.00011772810145490429,-0.00011030827473953376,-0.00010418861559130043,-0.00010590517456160014,-0.0001064760550523577,-0.00010199111403570973,-0.00010143700227340859,-9.874103136353244e-05,-9.483127161703533e-05,-0.00010667580013043248,8.579971551505378e-06,26
43,0.08566639423370362,0.018724383370274402,0.005401158332824707,0.003105393168918279,0.3781209064769745,0.603279042539642,0.8883511548868684,0.24728860312402767,logloss,lossguide,0.03740691387088637,0.7865425239146191,3,17,2,17,25,0.9169250861674487,"OrderedDict([('alpha', 0.3781209064769745), ('colsample_bylevel', 0.603279042539642), ('colsample_bynode', 0.8883511548868684), ('colsample_bytree', 0.24728860312402767), ('eval_metric', 'logloss'), ('grow_policy', 'lossguide'), ('lambda', 0.03740691387088637), ('learning_rate', 0.7865425239146191), ('max_delta_step', 3), ('max_depth', 17), ('max_leaves', 2), ('min_child_weight', 17), ('n_estimators', 25), ('subsample', 0.9169250861674487)])",-2.859074914592584e-05,-2.0747087775080227e-05,-2.0268826804985672e-05,-0.00013112179056222847,-0.00011821819037308975,-2.709542396332136e-05,-9.468119491456326e-05,-4.659775294125691e-05,-1.467497620407644e-05,-1.4668333082300711e-05,-5.166643257668286e-05,4.2934270743342174e-05,27,-0.00012519524725242376,-0.00011790719795333586,-0.00011059460422580504,-0.00010446431614016147,-0.00010582459412618412,-0.00010657685782036183,-0.0001019531642048131,-0.00010175637035711919,-9.899648559297115e-05,-9.498801222346251e-05,-0.0001068256849896638,8.555418923547209e-06,27
44,0.1937427043914795,0.015242119860192062,0.013703036308288574,0.0038752838065002327,0.703181774603755,0.16217869343860275,0.7220389174837017,0.567639797590214,logloss,depthwise,0.29265878197913725,0.42217057389667056,17,16,3,19,89,0.9911583453615926,"OrderedDict([('alpha', 0.703181774603755), ('colsample_bylevel', 0.16217869343860275), ('colsample_bynode', 0.7220389174837017), ('colsample_bytree', 0.567639797590214), ('eval_metric', 'logloss'), ('grow_policy', 'depthwise'), ('lambda', 0.29265878197913725), ('learning_rate', 0.42217057389667056), ('max_delta_step', 17), ('max_depth', 16), ('max_leaves', 3), ('min_child_weight', 19), ('n_estimators', 89), ('subsample', 0.9911583453615926)])",-2.9696499208795197e-05,-2.0161440308061833e-05,-1.8679775293714782e-05,-0.00013174525314620697,-0.00011778036159981799,-2.710612099481849e-05,-9.307094856683745e-05,-4.72090942655172e-05,-1.45556477309589e-05,-1.4729793271657342e-05,-5.147349343863861e-05,4.292504550670175e-05,21,-0.00012713194520129955,-0.00011957799696892148,-0.00011255791492210035,-0.00010602939889817396,-0.00010708938973152372,-0.00010784489733540977,-0.00010333497658673997,-0.00010254217299715246,-0.00010000586483091631,-9.557385421628127e-05,-0.0001081688411688519,8.91724737691637e-06,31
45,0.08218798637390137,0.04899016037783494,0.005601286888122559,0.0024984614809247354,0.32693697887266526,0.14730581725614597,0.10564233113668485,0.3493917379130634,logloss,depthwise,0.5284237804149828,0.6057740696570446,7,15,0,13,2,0.9890107153111122,"OrderedDict([('alpha', 0.32693697887266526), ('colsample_bylevel', 0.14730581725614597), ('colsample_bynode', 0.10564233113668485), ('colsample_bytree', 0.3493917379130634), ('eval_metric', 'logloss'), ('grow_policy', 'depthwise'), ('lambda', 0.5284237804149828), ('learning_rate', 0.6057740696570446), ('max_delta_step', 7), ('max_depth', 15), ('max_leaves', 0), ('min_child_weight', 13), ('n_estimators', 2), ('subsample', 0.9890107153111122)])",-0.00608607812825634,-0.006121857141879561,-0.0060654125428607755,-0.005922200303386642,-0.006193067001984751,-0.006108309069778892,-0.006332686004360051,-0.006006640205605063,-0.006134583203391948,-0.006061282149724088,-0.006103211575122811,0.00010376022385472331,94,-0.006235234497646382,-0.006221951031502743,-0.006210623449910562,-0.006199979290021268,-0.006195810235006667,-0.00619394091152481,-0.006187224458461053,-0.006185665843123077,-0.0061799294269107435,-0.006174299649318917,-0.006198465879342622,1.8162944671819543e-05,94
46,0.10356705188751221,0.011131918346041757,0.010399317741394043,0.004271756458223635,0.47552615852696506,0.9023068863268965,0.20354682168886906,0.05996615180008182,logloss,depthwise,12.884570593744897,0.6436945496197866,18,20,2,17,22,0.9490978454342128,"OrderedDict([('alpha', 0.47552615852696506), ('colsample_bylevel', 0.9023068863268965), ('colsample_bynode', 0.20354682168886906), ('colsample_bytree', 0.05996615180008182), ('eval_metric', 'logloss'), ('grow_policy', 'depthwise'), ('lambda', 12.884570593744897), ('learning_rate', 0.6436945496197866), ('max_delta_step', 18), ('max_depth', 20), ('max_leaves', 2), ('min_child_weight', 17), ('n_estimators', 22), ('subsample', 0.9490978454342128)])",-2.883757515061157e-05,-2.046344856284585e-05,-1.8156113672422312e-05,-0.00012984184299565156,-0.00011673513374361936,-2.708208466071318e-05,-8.954700851308714e-05,-4.75998579100706e-05,-1.4052878956716232e-05,-1.4842963009941367e-05,-5.071589071756792e-05,4.2167087088606195e-05,1,-0.00012672657462947255,-0.00011933693067681704,-0.00011187199570069546,-0.0001055339820120793,-0.00010717864486064834,-0.00010767312709181179,-0.00010309100500610135,-0.00010223910558716593,-9.953494036918725e-05,-9.536891413406788e-05,-0.0001078555220068047,8.884506864180436e-06,30
47,0.07793891429901123,0.01241067294256924,0.0071158170700073246,0.002308560890788903,1.446837441375396,0.6812681561907126,0.8712473422338637,0.7303950841209594,logloss,depthwise,1.2993563769441947,0.5273292608932278,18,19,0,15,18,0.9152540181374273,"OrderedDict([('alpha', 1.446837441375396), ('colsample_bylevel', 0.6812681561907126), ('colsample_bynode', 0.8712473422338637), ('colsample_bytree', 0.7303950841209594), ('eval_metric', 'logloss'), ('grow_policy', 'depthwise'), ('lambda', 1.2993563769441947), ('learning_rate', 0.5273292608932278), ('max_delta_step', 18), ('max_depth', 19), ('max_leaves', 0), ('min_child_weight', 15), ('n_estimators', 18), ('subsample', 0.9152540181374273)])",-2.9063577676462898e-05,-2.0766199395160855e-05,-1.8702157593746634e-05,-0.0001297806414057136,-0.00011816500145351036,-2.7438211347401213e-05,-9.625095105523035e-05,-4.796607177486888e-05,-1.467463165632907e-05,-1.4689181598535332e-05,-5.1749662495695925e-05,4.289564777936735e-05,29,-0.0001258458959095598,-0.00011808268635666826,-0.000111371496661089,-0.00010502119952098144,-0.00010640376828776575,-0.00010736720179868733,-0.00010269745511755934,-0.00010216786506049699,-9.949467604338038e-05,-9.531386192324931e-05,-0.00010737661066794375,8.572330306008602e-06,29
48,0.10594990253448486,0.014960305801267908,0.020761537551879882,0.005252740961197902,0.01,1.0,1.0,1.0,auc,depthwise,0.01,0.42524288290651324,9,20,5,20,15,1.0,"OrderedDict([('alpha', 0.01), ('colsample_bylevel', 1.0), ('colsample_bynode', 1.0), ('colsample_bytree', 1.0), ('eval_metric', 'auc'), ('grow_policy', 'depthwise'), ('lambda', 0.01), ('learning_rate', 0.42524288290651324), ('max_delta_step', 9), ('max_depth', 20), ('max_leaves', 5), ('min_child_weight', 20), ('n_estimators', 15), ('subsample', 1.0)])",-2.9878220344889904e-05,-2.1429096138371757e-05,-1.9986942889952362e-05,-0.00014078365086354628,-0.00011944844610126667,-2.8389286656701806e-05,-0.00011267563510431013,-4.623672285846989e-05,-1.5108630637552584e-05,-1.4994051031714662e-05,-5.4893068262677606e-05,4.668998550197729e-05,50,-9.68190595705407e-05,-9.271276911600609e-05,-8.737230879844712e-05,-8.374232315579304e-05,-8.4571668415491e-05,-8.749424816905482e-05,-8.346537677289988e-05,-8.47834081913278e-05,-8.237400173226884e-05,-8.061738295465906e-05,-8.639525468764883e-05,4.709874113163652e-06,8
49,0.08174283504486084,0.01834765573526138,0.005887413024902343,0.004541755707521226,2.8307691309079557,0.8079591547628435,0.6306365240231402,0.68781396877813,logloss,lossguide,28.923728827769022,0.44699016409941317,18,9,5,18,43,0.9634153637461792,"OrderedDict([('alpha', 2.8307691309079557), ('colsample_bylevel', 0.8079591547628435), ('colsample_bynode', 0.6306365240231402), ('colsample_bytree', 0.68781396877813), ('eval_metric', 'logloss'), ('grow_policy', 'lossguide'), ('lambda', 28.923728827769022), ('learning_rate', 0.44699016409941317), ('max_delta_step', 18), ('max_depth', 9), ('max_leaves', 5), ('min_child_weight', 18), ('n_estimators', 43), ('subsample', 0.9634153637461792)])",-3.224337628656937e-05,-2.4080726976272183e-05,-2.0551662084325096e-05,-0.0001271882291465121,-0.0001192438584517034,-2.9300272380728267e-05,-9.644536546916273e-05,-4.6905590124348875e-05,-1.640212927799922e-05,-1.5437229886928536e-05,-5.277984400845497e-05,4.177128007999182e-05,42,-0.00013221445619558014,-0.0001235884596359241,-0.00011617602747591406,-0.00010856722886563313,-0.00011050542262412417,-0.00011061208516122797,-0.00010573041749023046,-0.00010464349184668538,-0.00010182624021886575,-9.74266147923071e-05,-0.00011112904443064925,9.889534942574165e-06,52
